census_village_code_2011,census_village_name_2011,district_code,subdistrict_code,place_id,lgd_village_code_current,lgd_village_name_current,match_method,match_status,census_reference_year,lgd_reference_period,source_id,observation_type,quality_class
374534,Jareya,364,02698,JH-VILL-374534,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374535,Humta,364,02698,JH-VILL-374535,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374536,Kajibaru,364,02698,JH-VILL-374536,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374537,Moisodih,364,02698,JH-VILL-374537,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374538,Ramtola,364,02698,JH-VILL-374538,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374539,Ulida,364,02698,JH-VILL-374539,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374540,Kadrudih,364,02698,JH-VILL-374540,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374541,Haludih,364,02698,JH-VILL-374541,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374542,Kuchidih,364,02698,JH-VILL-374542,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374543,Roredih,364,02698,JH-VILL-374543,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374544,Bhurkunda,364,02698,JH-VILL-374544,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374545,Nawadih,364,02698,JH-VILL-374545,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374546,Singardih,364,02698,JH-VILL-374546,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374547,Besradih,364,02698,JH-VILL-374547,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374548,Gabhreya,364,02698,JH-VILL-374548,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374549,Ghaghrabera,364,02698,JH-VILL-374549,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374550,Nehalgara,364,02698,JH-VILL-374550,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374551,Hesapiri,364,02698,JH-VILL-374551,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374552,Taimara,364,02698,JH-VILL-374552,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374553,Banaburu,364,02698,JH-VILL-374553,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374554,Korda,364,02698,JH-VILL-374554,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374555,Labga,364,02698,JH-VILL-374555,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374556,Husirhatu,364,02698,JH-VILL-374556,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374557,Dahudih,364,02698,JH-VILL-374557,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374558,Kolanghatu,364,02698,JH-VILL-374558,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374559,Murgidih,364,02698,JH-VILL-374559,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374560,Dami,364,02698,JH-VILL-374560,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374561,Pancha,364,02698,JH-VILL-374561,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
801795,Bundu (NP),364,02698,JH-VILL-801795,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374562,Arahanga,364,02699,JH-VILL-374562,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374563,Makramdih,364,02699,JH-VILL-374563,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374564,Buruhatu,364,02699,JH-VILL-374564,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374565,Kudda,364,02699,JH-VILL-374565,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374566,Peyakuli,364,02699,JH-VILL-374566,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374567,Gumti,364,02699,JH-VILL-374567,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374568,Chatamsal,364,02699,JH-VILL-374568,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374569,Rabo,364,02699,JH-VILL-374569,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374570,Kitadih,364,02699,JH-VILL-374570,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374571,Taladih,364,02699,JH-VILL-374571,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374572,Burudih,364,02699,JH-VILL-374572,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374573,Bhursudih,364,02699,JH-VILL-374573,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374574,Banki,364,02699,JH-VILL-374574,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374575,Mankidih,364,02699,JH-VILL-374575,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374576,Paramdih,364,02699,JH-VILL-374576,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374577,Baghai,364,02699,JH-VILL-374577,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374578,Papirda,364,02699,JH-VILL-374578,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374579,Tamrana,364,02699,JH-VILL-374579,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374580,Patsahidih,364,02699,JH-VILL-374580,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374581,Lungtu,364,02699,JH-VILL-374581,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374582,Dimra,364,02699,JH-VILL-374582,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374583,Kuehru,364,02699,JH-VILL-374583,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374584,Lankiya,364,02699,JH-VILL-374584,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374585,Dongidih,364,02699,JH-VILL-374585,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374586,Chipibandhdih,364,02699,JH-VILL-374586,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374587,Degadari,364,02699,JH-VILL-374587,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374588,Jhatgaon,364,02699,JH-VILL-374588,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374589,Kundla,364,02699,JH-VILL-374589,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374590,Timpur,364,02699,JH-VILL-374590,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374591,Lohri,364,02699,JH-VILL-374591,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374592,Londra,364,02699,JH-VILL-374592,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374593,Parasi,364,02699,JH-VILL-374593,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374594,Gumandih,364,02699,JH-VILL-374594,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374595,Kutachauli,364,02699,JH-VILL-374595,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374596,Udaidih,364,02699,JH-VILL-374596,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374597,Kothadih,364,02699,JH-VILL-374597,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374598,Toranga,364,02699,JH-VILL-374598,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374599,Ulidih,364,02699,JH-VILL-374599,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374600,Barnian,364,02699,JH-VILL-374600,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374601,Rugri,364,02699,JH-VILL-374601,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374602,Madhudih,364,02699,JH-VILL-374602,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374603,Kadamdih,364,02699,JH-VILL-374603,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374604,Gutibaru,364,02699,JH-VILL-374604,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374605,Chayadih,364,02699,JH-VILL-374605,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374606,Gurha,364,02699,JH-VILL-374606,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374607,Roladih,364,02699,JH-VILL-374607,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374608,Japno,364,02699,JH-VILL-374608,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374609,Jargo,364,02699,JH-VILL-374609,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374610,Bususingu,364,02699,JH-VILL-374610,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374611,Burudih,364,02699,JH-VILL-374611,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374612,Domodih,364,02699,JH-VILL-374612,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374613,Chirudih,364,02699,JH-VILL-374613,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374614,Gondadih,364,02699,JH-VILL-374614,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374615,Mardhan,364,02699,JH-VILL-374615,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374616,Burudih,364,02699,JH-VILL-374616,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374617,Domra,364,02699,JH-VILL-374617,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374618,Kokadih,364,02699,JH-VILL-374618,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374619,Jogaisigu,364,02699,JH-VILL-374619,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374620,Malhan Bhuidih,364,02699,JH-VILL-374620,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374621,Gango,364,02699,JH-VILL-374621,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374622,Koijanigurha,364,02699,JH-VILL-374622,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374623,Kubasal,364,02699,JH-VILL-374623,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374624,Bhuradih,364,02699,JH-VILL-374624,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374625,Lodhma,364,02699,JH-VILL-374625,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374626,Tarai,364,02699,JH-VILL-374626,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374627,Bagaldih,364,02699,JH-VILL-374627,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374628,Darida,364,02699,JH-VILL-374628,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374629,Rargaon,364,02699,JH-VILL-374629,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374630,Hurundih,364,02699,JH-VILL-374630,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374631,Baburamdih,364,02699,JH-VILL-374631,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374632,Palna,364,02699,JH-VILL-374632,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374633,Haranlohar,364,02699,JH-VILL-374633,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374634,Kurchudih,364,02699,JH-VILL-374634,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374635,Mankidih,364,02699,JH-VILL-374635,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374636,Birdih,364,02699,JH-VILL-374636,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374637,Karamdiri,364,02699,JH-VILL-374637,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374638,Barlanga,364,02699,JH-VILL-374638,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374639,Ichadih,364,02699,JH-VILL-374639,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374640,Birgaon,364,02699,JH-VILL-374640,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374641,Sarjamdih,364,02699,JH-VILL-374641,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374642,Jegodakai,364,02699,JH-VILL-374642,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374643,Ragrabaranga,364,02699,JH-VILL-374643,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374644,Kurkutia,364,02699,JH-VILL-374644,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374645,Barukande,364,02699,JH-VILL-374645,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374646,Jiling Sereng,364,02699,JH-VILL-374646,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374647,Geredih,364,02699,JH-VILL-374647,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374648,Ulilohar,364,02699,JH-VILL-374648,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374649,Jamdih,364,02699,JH-VILL-374649,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374650,Dimbujarda,364,02699,JH-VILL-374650,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374651,Daruara,364,02699,JH-VILL-374651,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374652,Haradih,364,02699,JH-VILL-374652,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374653,Badla,364,02699,JH-VILL-374653,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374654,Chogadih,364,02699,JH-VILL-374654,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
374655,Mithudih,364,02699,JH-VILL-374655,,,,unmatched_no_official_census2011_code_in_lgd_response,2011,current,CENSUS_LOCATION_DIR_2011+LGD_CURRENT,temporal_crosswalk,B
