state_code,state_name,district_code,district_name,sub_district_code,sub_district_name,village_code,village_name,cd_block_code,cd_block_name,gram_panchayat_code,gram_panchayat_name,reference_year,closed_drainage_status_a_1_na_2,open_drainage_status_a_1_na_2,no_drainage_status_a_1_na_2,open_pucca_drainage_covered_with_tiles_slabs_status_a_1_na_2,open_pucca_drainage_uncovered_status_a_1_na_2,open_kuccha_drainage_status_a_1_na_2,whether_drain_water_is_discharged_directly_into_water_bodies_or_to_sewar_plant_for_water_bodies_1_sewar_plants_2,is_the_area_covered_under_total_sanitation_campaign_tsc_status_a_1_na_2,community_toilet_complex_including_bath_for_general_public_status_a_1_na_2,community_toilet_complex_excluding_bath_for_general_public_status_a_1_na_2,no_system_garbage_on_road_street_status_a_1_na_2,source_sheet,source_code_column,source_id,source_sha256,source_file
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377418,Sahjora No.2,0237,Chakradharpur,,CHAINPUR,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377419,Chain Pur No.2,0237,Chakradharpur,,CHAINPUR,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377420,Sahjora No.1,0237,Chakradharpur,,CHAINPUR,2011,2,2,1,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377421,Kenduposi,0237,Chakradharpur,,ITAR,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377422,Chainpur No.3,0237,Chakradharpur,,CHAINPUR,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377423,Barfia,0237,Chakradharpur,,CHAINPUR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377424,Chandri,0237,Chakradharpur,,CHANDRI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377425,Pansuwan,0237,Chakradharpur,,CHANDRI,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377426,Chain Pur No.1,0237,Chakradharpur,,CHAINPUR,2011,,,,,,,,,,,,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377427,Edalbera,0237,Chakradharpur,,CHANDRI,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377428,Chainpur Khas,0237,Chakradharpur,,CHAINPUR,2011,2,1,2,2,1,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377429,Dudhkundi,0237,Chakradharpur,,CHANDRI,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377430,Hathibaru,0237,Chakradharpur,,ITAR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377431,Ulibera,0237,Chakradharpur,,ITAR,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377432,Dumardih,0237,Chakradharpur,,ITAR,2011,2,2,2,2,1,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377433,Pariya,0237,Chakradharpur,,ITAR,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377434,Simidiri,0237,Chakradharpur,,SIMIDIRI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377435,Dalki,0237,Chakradharpur,,SIMIDIRI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377436,Satahaka,0237,Chakradharpur,,HATHIYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02731,Chakradharpur,377437,Somaraidih,0237,Chakradharpur,,KOLCHAKRA,2011,2,1,1,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377438,Bainka,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377439,Kotsana Alias  Kotsawan,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377440,Uligutu,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377441,Argundi,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377442,Loharda,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377443,Gutuhatu,0238,Khuntpani,0019,POPAI,2011,2,1,2,2,2,1,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377444,Naranga,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377445,Kakarobaru,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377446,Tapkocha,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377447,Simbadih,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377448,Bachchamhatu,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377449,Thakuragutu,0238,Khuntpani,,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377450,Baralagia,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377451,Chhotalagia,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377452,Churgoi,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377453,Pasea,0238,Khuntpani,,PURUNIYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377454,Churuyu,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377455,Sonorokuti,0238,Khuntpani,,PURUNIYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377456,Dopai,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377457,Bindirangroi,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377458,Basakuti,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377459,Khutpani,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377460,Chendea,0238,Khuntpani,,BARA GUNTIYA,2011,2,2,1,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377461,Kaida,0238,Khuntpani,,BARA GUNTIA,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377462,Matkamhatu,0238,Khuntpani,,LOHARDA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377463,Bandarangroi,0238,Khuntpani,,BARA GUNTIA,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377464,Murhatu,0238,Khuntpani,,ULIRAJAWASA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377465,Banabing,0238,Khuntpani,,ULIRAJABASA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377466,Gamhariya,0238,Khuntpani,0019,DOPAI,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377467,Chhotakudabera,0238,Khuntpani,,ULIRAJABASA,2011,2,1,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377468,Bagusering,0238,Khuntpani,,MATKOBERA,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377469,Garahatu,0238,Khuntpani,,MATKOBERA,2011,2,2,2,2,2,2,1,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377470,Kuchuhatu Alias Kuchusai,0238,Khuntpani,,MATKOBERA,2011,2,2,2,2,2,2,2,1,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377471,Sonoro,0238,Khuntpani,,PURUNIYA,2011,2,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377472,Purnia,0238,Khuntpani,,PURNIA,2011,1,2,2,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377473,Kustuya,0238,Khuntpani,,PURNIA,2011,2,2,1,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377474,Ankalkuti,0238,Khuntpani,,PURNIYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377475,Domra,0238,Khuntpani,,PURNIA,2011,2,2,1,2,1,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377476,Chacha,0238,Khuntpani,,PURNIA,2011,1,1,1,2,2,1,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377477,Bing,0238,Khuntpani,0053,BHOYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377478,Janumbera,0238,Khuntpani,,KEYADCHALOM,2011,2,2,1,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377479,Tungi,0238,Khuntpani,,KEYADCHALOM,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377480,Patrapusi,0238,Khuntpani,,KEYADCHALAM,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377481,Keadchalam,0238,Khuntpani,0044,KEADCHALOM,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377482,Jankosasan,0238,Khuntpani,,KEADCHALOM,2011,1,1,2,2,2,1,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377483,Aburu,0238,Khuntpani,,KEADCHALOM,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377484,Saligutu,0238,Khuntpani,1,KEADCHALOM,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377485,Gondai,0238,Khuntpani,,KEADCHALOM,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377486,Badea,0238,Khuntpani,,BHOYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377487,Gotai,0238,Khuntpani,,BHOYA,2011,2,2,1,2,1,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377488,Basahatu,0238,Khuntpani,,BHOYA,2011,2,2,2,2,2,2,2,2,2,2,1,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377489,Porlong,0238,Khuntpani,,BHOYA,2011,2,2,1,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
20,JHARKHAND,368,Pashchimi Singhbhum,02732,Khuntpani,377490,Bhoya,0238,Khuntpani,,BHOYA,2011,2,2,2,2,2,2,2,2,2,2,2,Village_Data_2000,village_code,CENSUS_DCHB_JH_2011,6d4f5101a7375ce3cb282b78815d86a880098fe1a9c13d17832f429a475aa803,DH_2011_DCHB_Village_Release_2000.xlsx
